pod,queue_sec,jct_sec
ph-application-1506638472019-8553-tnxtz,234.0,245.0
ph-application-1506638472019-8617-pr6m9,244.0,255.0
ph-application-1506638472019-8740-tnzjt,247.0,259.0
ph-application-1506638472019-8799-bssrz,253.0,264.0
ph-application-1506638472019-8834-ncx4r,258.0,269.0
ph-application-1506638472019-8853-m699w,262.0,273.0
ph-application-1506638472019-8936-882q4,273.0,287.0
ph-application-1506638472019-9265-fdrtc,277.0,288.0
ph-application-1506638472019-9329-lbzf2,292.0,305.0
ph-application-1506638472019-9471-c2rrj,297.0,309.0
ph-application-1506638472019-9682-jjvsw,307.0,319.0
ph-application-1506638472019-9793-tkjp4,1511.0,1522.0
ph-application-1506638472019-9874-ghdpk,309.0,321.0
ph-application-1506638472019-9949-ftfcf,314.0,325.0
ph-application-1506638472019-9970-7bpw6,320.0,331.0
ph-application-1506638472019-9980-g2pms,325.0,336.0
ph-application-1508364558011-0030-kxkw5,141.0,152.0
ph-application-1508364558011-0128-rnsr6,150.0,162.0
ph-application-1508364558011-0177-zbqw5,1213.0,1224.0
ph-application-1508364558011-0422-849v5,144.0,155.0
ph-application-1508364558011-0493-w2tk2,1224.0,1226.0
ph-application-1508364558011-0600-dd566,144.0,145.0
ph-application-1508364558011-0704-lqh95,146.0,157.0
ph-application-1508364558011-0835-4l8sx,145.0,156.0
ph-application-1508364558011-10089-5b67j,60.0,71.0
ph-application-1508364558011-10114-m7qvw,65.0,76.0
ph-application-1508364558011-10192-q8znl,70.0,82.0
ph-application-1508364558011-10229-g9dl5,71.0,82.0
ph-application-1508364558011-10254-crvml,71.0,82.0
ph-application-1508364558011-10421-8jb4n,71.0,82.0
ph-application-1508364558011-10474-5d8d4,76.0,87.0
ph-application-1508364558011-10504-r8pbg,76.0,87.0
ph-application-1508364558011-10628-tbl4d,76.0,87.0
ph-application-1508364558011-11050-c7wrx,1130.0,1131.0
ph-application-1508364558011-11383-knw5c,61.0,72.0
ph-application-1508364558011-11467-p4qb8,63.0,75.0
ph-application-1508364558011-11653-x5gnc,64.0,75.0
ph-application-1508364558011-11688-8c7h7,64.0,75.0
ph-application-1508364558011-11825-9m4p6,62.0,73.0
