pod,queue_sec,jct_sec
ph-application-1506638472019-6834-g8cwq,14.0,25.0
ph-application-1506638472019-6867-s9dtg,11.0,22.0
ph-application-1506638472019-7002-7z6jt,28.0,40.0
ph-application-1506638472019-7075-hrbsb,24.0,35.0
ph-application-1506638472019-7117-z87xd,14.0,25.0
ph-application-1506638472019-7118-w9vk2,28.0,39.0
ph-application-1506638472019-7207-k8sns,21.0,32.0
ph-application-1506638472019-7264-7kf5m,28.0,40.0
ph-application-1506638472019-7291-92fnn,15.0,27.0
ph-application-1506638472019-7336-kqgvl,24.0,35.0
ph-application-1506638472019-7358-7n6q5,27.0,38.0
ph-application-1506638472019-7367-7nbvp,37.0,48.0
ph-application-1506638472019-7402-tfmlk,34.0,45.0
ph-application-1506638472019-7474-v82lp,29.0,40.0
ph-application-1506638472019-7994-dsf9g,36.0,47.0
ph-application-1506638472019-8064-gmqrv,41.0,52.0
ph-application-1506638472019-8188-xct9h,41.0,53.0
ph-application-1506638472019-8386-jctdd,39.0,51.0
ph-application-1506638472019-8553-kjq54,38.0,50.0
ph-application-1506638472019-8617-l7gc7,39.0,50.0
ph-application-1506638472019-8740-7sxkn,51.0,63.0
ph-application-1506638472019-8799-94s5j,42.0,53.0
ph-application-1506638472019-8834-lkhdq,45.0,56.0
ph-application-1506638472019-8853-57hts,45.0,56.0
ph-application-1506638472019-8936-bjdbc,50.0,62.0
ph-application-1506638472019-9265-gs7sx,49.0,61.0
ph-application-1506638472019-9329-w7vcq,49.0,61.0
ph-application-1506638472019-9471-v7245,50.0,61.0
ph-application-1506638472019-9682-62swf,53.0,64.0
ph-application-1506638472019-9793-k5wn6,390.0,401.0
ph-application-1506638472019-9874-x6gwb,53.0,65.0
ph-application-1506638472019-9949-g5kzq,53.0,65.0
ph-application-1506638472019-9970-pcqjx,60.0,72.0
ph-application-1506638472019-9980-96zq8,60.0,72.0
ph-application-1508364558011-0030-2z5k2,183.0,194.0
ph-application-1508364558011-0128-hxrxq,232.0,243.0
ph-application-1508364558011-0177-p7jfz,813.0,824.0
ph-application-1508364558011-0422-srffk,177.0,188.0
