job_id,arrival_time_s,duration_s,gpu_count,gpu_type,preemptible
ph-application_1506638472019_18563,1507572309.0,2116.0,1,any,False
ph-application_1506638472019_18682,1507573089.0,2144.0,1,any,False
ph-application_1506638472019_18715,1507573259.0,2096.0,1,any,False
ph-application_1506638472019_18759,1507573597.0,2175.0,1,any,False
ph-application_1506638472019_18764,1507573646.0,3610.0,1,any,False
ph-application_1506638472019_18772,1507574195.0,10614.0,8,any,True
ph-application_1506638472019_18787,1507575307.0,2028.0,1,any,False
ph-application_1506638472019_18901,1507583067.0,1823.0,1,any,False
ph-application_1506638472019_18936,1507583456.0,1809.0,1,any,False
ph-application_1506638472019_18973,1507583869.0,1869.0,1,any,False
ph-application_1506638472019_19016,1507584431.0,1843.0,1,any,False
ph-application_1506638472019_19049,1507584770.0,4355.0,1,any,False
ph-application_1506638472019_19061,1507584873.0,1923.0,1,any,False
ph-application_1506638472019_19098,1507585255.0,1851.0,1,any,False
