job_id,arrival_time_s,duration_s,gpu_count,gpu_type,preemptible
ph-application_1508364558011_43346,23573.9,2.0,1,any,False
ph-application_1508364558011_43353,23581.325,36.0,1,any,False
ph-application_1508364558011_43407,23691.55,71.0,1,any,False
ph-application_1508364558011_43537,23970.15,1970.0,1,any,False
ph-application_1508364558011_43538,23970.2,288.0,1,any,False
ph-application_1508364558011_43572,23974.275,175.0,1,any,False
ph-application_1508364558011_43573,23974.35,507.0,1,any,False
ph-application_1508364558011_43577,23974.75,340.0,1,any,False
ph-application_1508364558011_43599,23977.45,331.0,1,any,False
ph-application_1508364558011_43612,23980.05,747.0,1,any,False
ph-application_1508364558011_43625,23981.525,281.0,1,any,False
ph-application_1508364558011_43628,23981.925,674.0,1,any,False
ph-application_1508364558011_43645,23984.225,259.0,1,any,False
ph-application_1508364558011_43649,23984.55,665.0,1,any,False
ph-application_1508364558011_43685,23988.95,177.0,1,any,False
ph-application_1508364558011_43697,23990.75,269.0,1,any,False
ph-application_1508364558011_43767,24001.7,327.0,1,any,False
ph-application_1508364558011_43933,24023.775,960.0,1,any,False
ph-application_1508364558011_43949,24025.875,929.0,1,any,False
ph-application_1508364558011_43965,24028.9,597.0,1,any,False
ph-application_1508364558011_43967,24029.175,1907.0,1,any,False
ph-application_1508364558011_43983,24031.4,751.0,1,any,False
ph-application_1508364558011_43986,24031.75,457.0,1,any,False
ph-application_1508364558011_43992,24032.575,884.0,1,any,False
ph-application_1508364558011_44042,24193.35,23.0,1,any,False
ph-application_1508364558011_44077,24251.875,29.0,1,any,False
ph-application_1508364558011_44091,24269.125,464.0,1,any,False
ph-application_1508364558011_44097,24270.575,534.0,1,any,False
ph-application_1508364558011_44166,24280.95,480.0,1,any,False
ph-application_1508364558011_44208,24298.125,805.0,1,any,False
ph-application_1508364558011_44223,24312.675,52.0,1,any,False
ph-application_1508364558011_44225,24312.75,85.0,1,any,True
ph-application_1508364558011_44247,24329.675,58.0,1,any,False
ph-application_1508364558011_44259,24339.175,277.0,1,any,False
ph-application_1508364558011_44278,24342.05,300.0,1,any,False
ph-application_1508364558011_44322,24346.9,302.0,1,any,False
ph-application_1508364558011_44323,24347.05,266.0,1,any,False
ph-application_1508364558011_44367,24358.1,323.0,1,any,False
ph-application_1508364558011_44385,24359.975,353.0,1,any,False
ph-application_1508364558011_44399,24361.475,268.0,1,any,False
ph-application_1508364558011_44473,24370.1,270.0,1,any,False
ph-application_1508364558011_44480,24370.925,38.0,4,any,False
ph-application_1508364558011_44524,24376.45,101.0,1,any,False
ph-application_1508364558011_44573,24380.85,303.0,1,any,False
ph-application_1508364558011_44581,24381.575,204.0,1,any,False
ph-application_1508364558011_44605,24384.95,459.0,1,any,False
ph-application_1508364558011_44634,24388.375,265.0,1,any,False
ph-application_1508364558011_44636,24388.55,342.0,1,any,False
ph-application_1508364558011_44653,24390.375,263.0,1,any,False
ph-application_1508364558011_44655,24390.575,56.0,1,any,False
ph-application_1508364558011_44676,24392.975,348.0,1,any,False
ph-application_1508364558011_44716,24398.25,226.0,1,any,False
ph-application_1508364558011_44846,24456.775,309.0,4,any,True
ph-application_1508364558011_44851,24460.325,156.0,1,any,False
ph-application_1508364558011_44913,24470.45,191.0,1,any,False
ph-application_1508364558011_44942,24473.325,516.0,1,any,False
ph-application_1508364558011_44951,24474.175,123.0,1,any,False
ph-application_1508364558011_45015,24481.45,227.0,1,any,False
ph-application_1508364558011_45037,24484.425,206.0,1,any,False
