namespace,pod,phase,start,finish
ns-16904409679649498,instance-1553-0,Running,2023-11-08 21:15:00+09:00,2023-11-09 09:30:00+09:00
ns-16904409679649498,instance-1553-0,Running,2023-11-09 09:45:00+09:00,2023-11-10 09:45:00+09:00
ns-16904409679649498,instance-1553-0,Running,2023-11-10 11:30:00+09:00,2023-11-11 11:30:00+09:00
ns-16904409679649498,instance-1553-0,Running,2023-11-13 09:15:00+09:00,2023-11-14 09:15:00+09:00
ns-16904409679649498,instance-1553-0,Running,2023-11-14 09:30:00+09:00,2023-11-15 09:30:00+09:00
ns-16904409679649498,instance-1553-0,Running,2023-11-15 11:00:00+09:00,2023-11-15 15:45:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-11-08 21:15:00+09:00,2023-11-09 10:00:00+09:00
ns-16904409679649498,instance-1618-0,Pending,2023-11-10 13:30:00+09:00,2023-11-11 09:30:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-11-11 09:30:00+09:00,2023-11-11 13:45:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-11-11 16:45:00+09:00,2023-11-12 16:45:00+09:00
ns-16904409679649498,instance-1618-0,Pending,2023-11-20 10:45:00+09:00,2023-11-20 11:00:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-11-20 11:00:00+09:00,2023-11-22 09:45:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-11-22 16:45:00+09:00,2023-11-23 16:45:00+09:00
ns-16904409679649498,instance-1618-0,Pending,2023-11-23 17:30:00+09:00,2023-11-23 18:15:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-11-23 18:15:00+09:00,2023-11-24 16:45:00+09:00
ns-16904409679649498,instance-1618-0,Pending,2023-11-28 11:00:00+09:00,2023-11-28 17:00:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-11-28 17:00:00+09:00,2023-11-29 11:15:00+09:00
ns-16904409679649498,instance-1618-0,Pending,2023-11-29 13:00:00+09:00,2023-11-29 20:45:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-11-29 20:45:00+09:00,2023-11-30 13:00:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-11-30 13:45:00+09:00,2023-11-30 17:00:00+09:00
ns-16904409679649498,instance-1618-0,Pending,2023-12-01 14:45:00+09:00,2023-12-01 15:30:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-12-01 15:30:00+09:00,2023-12-02 14:45:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-12-05 15:15:00+09:00,2023-12-08 17:00:00+09:00
ns-16904409679649498,instance-1618-0,Pending,2023-12-11 08:30:00+09:00,2023-12-11 08:45:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-12-11 08:45:00+09:00,2023-12-11 13:30:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-12-13 08:45:00+09:00,2023-12-15 08:30:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-12-15 13:45:00+09:00,2023-12-16 13:45:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-12-16 16:30:00+09:00,2023-12-17 16:30:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-12-18 08:45:00+09:00,2023-12-21 09:00:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-12-21 10:30:00+09:00,2023-12-22 10:30:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-12-22 12:45:00+09:00,2023-12-23 13:00:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-12-23 15:15:00+09:00,2023-12-24 15:15:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-12-26 10:15:00+09:00,2023-12-27 10:15:00+09:00
ns-16904409679649498,instance-1618-0,Running,2023-12-28 16:00:00+09:00,2023-12-29 16:00:00+09:00
ns-16904409679649498,instance-1618-0,Running,2024-01-02 10:15:00+09:00,2024-01-03 09:30:00+09:00
ns-16904409679649498,instance-1618-0,Pending,2024-01-08 10:45:00+09:00,2024-01-08 11:00:00+09:00
ns-16904409679649498,instance-1618-0,Running,2024-01-08 11:00:00+09:00,2024-01-09 11:00:00+09:00
ns-16904409679649498,instance-1618-0,Running,2024-01-14 14:45:00+09:00,2024-01-15 14:45:00+09:00
ns-16904409679649498,instance-1618-0,Pending,2024-01-15 15:15:00+09:00,2024-01-15 18:45:00+09:00
ns-16904409679649498,instance-1618-0,Running,2024-01-15 18:45:00+09:00,2024-01-15 19:15:00+09:00
ns-16904409679649498,instance-1618-0,Running,2024-01-16 15:30:00+09:00,2024-01-19 14:00:00+09:00
ns-16904409679649498,instance-1618-0,Pending,2024-01-22 13:30:00+09:00,2024-01-22 13:45:00+09:00
ns-16904409679649498,instance-1618-0,Running,2024-01-22 13:45:00+09:00,2024-01-25 13:30:00+09:00
ns-16904409679649498,instance-1618-0,Running,2024-01-25 15:00:00+09:00,2024-01-26 15:00:00+09:00
ns-16904409679649498,instance-1618-0,Running,2024-01-26 17:00:00+09:00,2024-01-27 17:00:00+09:00
ns-16904409679649498,instance-1618-0,Running,2024-01-29 08:15:00+09:00,2024-01-30 08:15:00+09:00
ns-16904409679649498,instance-1618-0,Running,2024-01-30 09:15:00+09:00,2024-01-31 09:15:00+09:00
ns-16904409679649498,instance-1618-0,Running,2024-01-31 09:30:00+09:00,2024-02-01 09:30:00+09:00
ns-16904409679649498,instance-1618-0,Running,2024-02-01 10:00:00+09:00,2024-02-02 10:15:00+09:00
ns-16904409679649498,instance-1618-0,Running,2024-02-02 14:45:00+09:00,2024-02-03 14:45:00+09:00
ns-16904409679649498,instance-1618-0,Pending,2024-02-05 08:00:00+09:00,2024-02-05 08:15:00+09:00
ns-16904409679649498,instance-1618-0,Running,2024-02-05 08:15:00+09:00,2024-02-05 13:30:00+09:00
ns-16904409679649498,instance-1634-0,Running,2023-11-08 21:15:00+09:00,2023-11-09 09:00:00+09:00
ns-16904409679649498,instance-1641-0,Running,2023-11-08 21:15:00+09:00,2023-11-09 11:15:00+09:00
ns-16904409679649498,instance-1669-0,Running,2023-11-10 09:15:00+09:00,2023-11-11 09:15:00+09:00
ns-16904409679649498,instance-1672-0,Running,2023-11-10 09:45:00+09:00,2023-11-11 09:45:00+09:00
ns-16904409679649498,instance-1795-0,Running,2023-11-13 15:00:00+09:00,2023-11-13 15:30:00+09:00
ns-16904409679649498,instance-1797-0,Pending,2023-11-13 15:15:00+09:00,2023-11-13 15:30:00+09:00
ns-16904409679649498,instance-1797-0,Running,2023-11-13 15:30:00+09:00,2023-11-13 17:00:00+09:00
ns-16904409679649498,instance-1798-0,Running,2023-11-13 15:30:00+09:00,2023-11-13 17:00:00+09:00
ns-16904409679649498,instance-1804-0,Running,2023-11-13 17:00:00+09:00,2023-11-14 11:00:00+09:00
ns-16904409679649498,instance-1811-0,Running,2023-11-14 10:00:00+09:00,2023-11-15 08:15:00+09:00
ns-16904409679649498,instance-1816-0,Running,2023-11-14 11:00:00+09:00,2023-11-14 15:30:00+09:00
ns-16904409679649498,instance-1829-0,Running,2023-11-14 15:30:00+09:00,2023-11-15 15:30:00+09:00
ns-16904409679649498,instance-1841-0,Running,2023-11-15 08:15:00+09:00,2023-11-15 10:45:00+09:00
ns-16904409679649498,instance-1846-0,Running,2023-11-15 10:45:00+09:00,2023-11-16 10:45:00+09:00
ns-16904409679649498,instance-1868-0,Running,2023-11-15 18:00:00+09:00,2023-11-18 09:15:00+09:00
ns-16904409679649498,instance-1868-0,Running,2023-11-18 17:15:00+09:00,2023-11-19 17:15:00+09:00
ns-16904409679649498,instance-1868-0,Running,2023-11-20 10:15:00+09:00,2023-11-22 08:30:00+09:00
ns-16904409679649498,instance-1868-0,Running,2023-11-22 08:45:00+09:00,2023-11-23 11:00:00+09:00
ns-16904409679649498,instance-1868-0,Pending,2023-11-23 13:30:00+09:00,2023-11-23 14:45:00+09:00
ns-16904409679649498,instance-1868-0,Running,2023-11-23 14:45:00+09:00,2023-11-24 08:15:00+09:00
ns-16904409679649498,instance-1868-0,Running,2023-11-24 14:30:00+09:00,2023-11-24 18:30:00+09:00
ns-16904409679649498,instance-1868-0,Running,2023-11-27 06:30:00+09:00,2023-11-28 06:30:00+09:00
ns-16904409679649498,instance-1868-0,Running,2023-11-28 08:15:00+09:00,2023-11-29 09:15:00+09:00
ns-16904409679649498,instance-1868-0,Running,2024-01-24 07:30:00+09:00,2024-01-24 09:15:00+09:00
ns-16904409679649498,instance-1868-0,Pending,2024-02-01 13:45:00+09:00,2024-02-01 18:45:00+09:00
ns-16904409679649498,instance-1868-0,Running,2024-02-01 18:45:00+09:00,2024-02-02 07:30:00+09:00
ns-16904409679649498,instance-1868-0,Running,2024-02-02 08:00:00+09:00,2024-02-03 08:00:00+09:00
ns-16904409679649498,instance-1868-0,Pending,2024-02-05 14:30:00+09:00,2024-02-06 14:30:00+09:00
ns-16904409679649498,instance-1868-0,Pending,2024-02-07 10:15:00+09:00,2024-02-08 00:00:00+09:00
ns-16904409679649498,instance-1877-0,Running,2023-11-16 08:45:00+09:00,2023-11-17 08:15:00+09:00
ns-16904409679649498,instance-1893-0,Running,2023-11-17 08:15:00+09:00,2023-11-18 08:15:00+09:00
ns-16904409679649498,instance-1905-0,Running,2023-11-17 15:45:00+09:00,2023-11-18 15:00:00+09:00
ns-16904409679649498,instance-1911-0,Running,2023-11-18 14:30:00+09:00,2023-11-18 23:00:00+09:00
ns-16904409679649498,instance-1912-0,Running,2023-11-18 15:00:00+09:00,2023-11-19 15:00:00+09:00
ns-16904409679649498,instance-1913-0,Running,2023-11-18 15:00:00+09:00,2023-11-19 15:15:00+09:00
ns-16904409679649498,instance-1914-0,Running,2023-11-18 15:15:00+09:00,2023-11-19 15:15:00+09:00
ns-16904409679649498,instance-1915-0,Running,2023-11-18 15:15:00+09:00,2023-11-19 15:15:00+09:00
ns-16904409679649498,instance-1916-0,Running,2023-11-18 15:30:00+09:00,2023-11-19 15:30:00+09:00
ns-16904409679649498,instance-1918-0,Running,2023-11-18 23:15:00+09:00,2023-11-19 23:15:00+09:00
ns-16904409679649498,instance-1920-0,Running,2023-11-20 08:15:00+09:00,2023-11-21 08:30:00+09:00
ns-16904409679649498,instance-1929-0,Running,2023-11-20 09:45:00+09:00,2023-11-20 10:15:00+09:00
ns-16904409679649498,instance-1940-0,Running,2023-11-20 15:30:00+09:00,2023-11-21 15:30:00+09:00
ns-16904409679649498,instance-1952-0,Running,2023-11-21 08:30:00+09:00,2023-11-22 08:30:00+09:00
ns-16904409679649498,instance-1979-0,Running,2023-11-22 08:30:00+09:00,2023-11-22 17:15:00+09:00
ns-16904409679649498,instance-1983-0,Running,2023-11-22 09:15:00+09:00,2023-11-22 14:00:00+09:00
ns-16904409679649498,instance-1985-0,Running,2023-11-22 10:00:00+09:00,2023-11-23 00:15:00+09:00
ns-16904409679649498,instance-1995-0,Running,2023-11-22 17:30:00+09:00,2023-11-23 00:15:00+09:00
ns-16904409679649498,instance-1998-0,Running,2023-11-23 00:15:00+09:00,2023-11-23 18:15:00+09:00
ns-16904409679649498,instance-1999-0,Running,2023-11-23 09:30:00+09:00,2023-11-23 11:00:00+09:00
ns-16904409679649498,instance-2012-0,Running,2023-11-23 21:00:00+09:00,2023-11-24 21:00:00+09:00
ns-16904409679649498,instance-2017-0,Running,2023-11-24 13:15:00+09:00,2023-11-25 11:45:00+09:00
ns-16904409679649498,instance-2020-0,Running,2023-11-24 16:30:00+09:00,2023-11-25 11:45:00+09:00
ns-16904409679649498,instance-2024-0,Running,2023-11-25 12:00:00+09:00,2023-11-26 11:45:00+09:00
ns-16904409679649498,instance-2029-0,Running,2023-11-26 11:45:00+09:00,2023-11-27 11:00:00+09:00
ns-16904409679649498,instance-2033-0,Running,2023-11-27 08:30:00+09:00,2023-11-28 08:30:00+09:00
ns-16904409679649498,instance-2033-0,Running,2023-11-28 09:00:00+09:00,2023-11-29 09:00:00+09:00
ns-16904409679649498,instance-2033-0,Pending,2023-11-29 09:15:00+09:00,2023-11-29 14:30:00+09:00
ns-16904409679649498,instance-2033-0,Running,2023-11-29 14:30:00+09:00,2023-11-30 09:15:00+09:00
ns-16904409679649498,instance-2033-0,Running,2023-11-30 09:30:00+09:00,2023-11-30 15:15:00+09:00
ns-16904409679649498,instance-2034-0,Running,2023-11-27 09:45:00+09:00,2023-11-28 08:30:00+09:00
ns-16904409679649498,instance-2053-0,Running,2023-11-28 08:30:00+09:00,2023-11-29 08:30:00+09:00
ns-16904409679649498,instance-2054-0,Running,2023-11-28 09:15:00+09:00,2023-11-30 09:15:00+09:00
ns-16904409679649498,instance-2054-0,Pending,2023-11-30 10:00:00+09:00,2023-11-30 10:30:00+09:00
ns-16904409679649498,instance-2054-0,Running,2023-11-30 10:30:00+09:00,2023-12-02 10:00:00+09:00
ns-16904409679649498,instance-2054-0,Pending,2023-12-04 10:00:00+09:00,2023-12-04 10:15:00+09:00
ns-16904409679649498,instance-2054-0,Running,2023-12-04 10:15:00+09:00,2023-12-04 17:00:00+09:00
ns-16904409679649498,instance-2070-0,Running,2023-11-29 08:15:00+09:00,2023-11-30 08:15:00+09:00
ns-16904409679649498,instance-2109-0,Running,2023-11-30 09:15:00+09:00,2023-12-01 01:00:00+09:00
ns-16904409679649498,instance-2120-0,Running,2023-12-01 01:00:00+09:00,2023-12-02 01:00:00+09:00
ns-16904409679649498,instance-2145-0,Running,2023-12-02 22:45:00+09:00,2023-12-03 22:45:00+09:00
ns-16904409679649498,instance-2146-0,Running,2023-12-02 23:00:00+09:00,2023-12-03 23:00:00+09:00
ns-16904409679649498,instance-2147-0,Running,2023-12-04 08:15:00+09:00,2023-12-05 08:15:00+09:00
ns-16904409679649498,instance-2148-0,Running,2023-12-04 08:15:00+09:00,2023-12-04 09:15:00+09:00
ns-16904409679649498,instance-2150-0,Running,2023-12-04 09:15:00+09:00,2023-12-04 17:00:00+09:00
ns-16904409679649498,instance-2151-0,Running,2023-12-04 09:15:00+09:00,2023-12-04 18:45:00+09:00
ns-16904409679649498,instance-2165-0,Running,2023-12-04 18:00:00+09:00,2023-12-05 18:00:00+09:00
ns-16904409679649498,instance-2165-0,Running,2023-12-06 08:45:00+09:00,2023-12-07 08:45:00+09:00
ns-16904409679649498,instance-2165-0,Pending,2023-12-07 11:15:00+09:00,2023-12-07 15:15:00+09:00
ns-16904409679649498,instance-2165-0,Running,2023-12-07 15:15:00+09:00,2023-12-08 08:30:00+09:00
ns-16904409679649498,instance-2166-0,Running,2023-12-04 18:30:00+09:00,2023-12-05 15:15:00+09:00
ns-16904409679649498,instance-2167-0,Running,2023-12-04 19:15:00+09:00,2023-12-05 15:15:00+09:00
ns-16904409679649498,instance-2168-0,Running,2023-12-05 09:15:00+09:00,2023-12-05 20:15:00+09:00
ns-16904409679649498,instance-2175-0,Running,2023-12-05 15:15:00+09:00,2023-12-05 16:30:00+09:00
ns-16904409679649498,instance-2177-0,Running,2023-12-05 16:30:00+09:00,2023-12-05 17:15:00+09:00
ns-16904409679649498,instance-2178-0,Running,2023-12-05 17:15:00+09:00,2023-12-05 20:15:00+09:00
ns-16904409679649498,instance-2180-0,Running,2023-12-05 19:15:00+09:00,2023-12-05 20:15:00+09:00
ns-16904409679649498,instance-2183-0,Running,2023-12-05 20:15:00+09:00,2023-12-06 14:00:00+09:00
ns-16904409679649498,instance-2184-0,Running,2023-12-06 08:45:00+09:00,2023-12-06 18:15:00+09:00
ns-16904409679649498,instance-2200-0,Running,2023-12-06 18:15:00+09:00,2023-12-06 18:30:00+09:00
ns-16904409679649498,instance-2201-0,Running,2023-12-06 18:30:00+09:00,2023-12-07 09:15:00+09:00
ns-16904409679649498,instance-2205-0,Running,2023-12-07 09:15:00+09:00,2023-12-08 09:15:00+09:00
ns-16904409679649498,instance-2208-0,Running,2023-12-07 15:45:00+09:00,2023-12-07 23:45:00+09:00
ns-16904409679649498,instance-2211-0,Running,2023-12-07 23:45:00+09:00,2023-12-08 00:30:00+09:00
ns-16904409679649498,instance-2212-0,Running,2023-12-08 00:30:00+09:00,2023-12-08 01:00:00+09:00
ns-16904409679649498,instance-2213-0,Running,2023-12-08 00:45:00+09:00,2023-12-08 01:00:00+09:00
ns-16904409679649498,instance-2214-0,Running,2023-12-08 08:00:00+09:00,2023-12-08 13:45:00+09:00
ns-16904409679649498,instance-2216-0,Running,2023-12-08 13:45:00+09:00,2023-12-08 19:30:00+09:00
ns-16904409679649498,instance-2219-0,Running,2023-12-08 17:00:00+09:00,2023-12-08 20:45:00+09:00
ns-16904409679649498,instance-2219-0,Running,2023-12-14 10:45:00+09:00,2023-12-15 10:45:00+09:00
ns-16904409679649498,instance-2219-0,Pending,2024-01-15 16:30:00+09:00,2024-01-15 19:00:00+09:00
ns-16904409679649498,instance-2219-0,Running,2024-01-15 19:00:00+09:00,2024-01-16 16:45:00+09:00
ns-16904409679649498,instance-2221-0,Running,2023-12-08 19:30:00+09:00,2023-12-09 19:30:00+09:00
ns-16904409679649498,instance-2223-0,Running,2023-12-10 14:45:00+09:00,2023-12-11 08:30:00+09:00
ns-16904409679649498,instance-2224-0,Running,2023-12-11 08:00:00+09:00,2023-12-12 08:00:00+09:00
ns-16904409679649498,instance-2224-0,Running,2023-12-13 09:30:00+09:00,2023-12-14 09:30:00+09:00
ns-16904409679649498,instance-2224-0,Running,2023-12-14 11:00:00+09:00,2023-12-15 11:15:00+09:00
ns-16904409679649498,instance-2224-0,Running,2023-12-20 08:15:00+09:00,2023-12-21 08:15:00+09:00
ns-16904409679649498,instance-2224-0,Running,2023-12-22 08:45:00+09:00,2023-12-23 08:45:00+09:00
ns-16904409679649498,instance-2224-0,Running,2024-01-02 08:15:00+09:00,2024-01-03 08:30:00+09:00
ns-16904409679649498,instance-2224-0,Running,2024-01-03 10:15:00+09:00,2024-01-04 10:15:00+09:00
ns-16904409679649498,instance-2224-0,Running,2024-01-05 08:00:00+09:00,2024-01-06 08:00:00+09:00
ns-16904409679649498,instance-2224-0,Running,2024-01-08 08:00:00+09:00,2024-01-09 08:00:00+09:00
ns-16904409679649498,instance-2224-0,Running,2024-01-09 08:15:00+09:00,2024-01-10 08:15:00+09:00
ns-16904409679649498,instance-2224-0,Running,2024-01-10 08:45:00+09:00,2024-01-11 08:45:00+09:00
ns-16904409679649498,instance-2224-0,Running,2024-01-12 10:30:00+09:00,2024-01-13 10:30:00+09:00
ns-16904409679649498,instance-2224-0,Running,2024-01-15 08:00:00+09:00,2024-01-16 08:00:00+09:00
ns-16904409679649498,instance-2224-0,Running,2024-01-16 08:15:00+09:00,2024-01-17 08:15:00+09:00
ns-16904409679649498,instance-2224-0,Running,2024-01-17 08:30:00+09:00,2024-01-18 08:30:00+09:00
ns-16904409679649498,instance-2224-0,Running,2024-01-18 09:45:00+09:00,2024-01-19 09:45:00+09:00
ns-16904409679649498,instance-2224-0,Running,2024-01-19 10:30:00+09:00,2024-01-20 10:45:00+09:00
ns-16904409679649498,instance-2224-0,Running,2024-01-22 11:15:00+09:00,2024-01-23 11:15:00+09:00
ns-16904409679649498,instance-2224-0,Running,2024-01-23 16:00:00+09:00,2024-01-24 16:00:00+09:00
ns-16904409679649498,instance-2225-0,Pending,2023-12-11 08:00:00+09:00,2023-12-11 08:15:00+09:00
ns-16904409679649498,instance-2225-0,Running,2023-12-11 08:15:00+09:00,2023-12-12 08:00:00+09:00
ns-16904409679649498,instance-2234-0,Running,2023-12-11 13:30:00+09:00,2023-12-11 13:45:00+09:00
ns-16904409679649498,instance-2236-0,Running,2023-12-11 13:45:00+09:00,2023-12-12 13:45:00+09:00
ns-16904409679649498,instance-2237-0,Running,2023-12-12 08:00:00+09:00,2023-12-13 08:15:00+09:00
ns-16904409679649498,instance-2252-0,Running,2023-12-16 12:30:00+09:00,2023-12-16 18:30:00+09:00
ns-16904409679649498,instance-2253-0,Running,2023-12-16 12:30:00+09:00,2023-12-16 18:30:00+09:00
ns-16904409679649498,instance-2254-0,Running,2023-12-16 14:00:00+09:00,2023-12-17 14:00:00+09:00
ns-16904409679649498,instance-2255-0,Running,2023-12-16 18:30:00+09:00,2023-12-17 18:30:00+09:00
ns-16904409679649498,instance-2256-0,Running,2023-12-18 08:45:00+09:00,2023-12-19 08:45:00+09:00
ns-16904409679649498,instance-2258-0,Running,2023-12-18 17:30:00+09:00,2023-12-19 17:30:00+09:00
ns-16904409679649498,instance-2265-0,Running,2023-12-19 08:30:00+09:00,2023-12-20 08:30:00+09:00
ns-16904409679649498,instance-2271-0,Running,2023-12-20 09:15:00+09:00,2023-12-21 09:15:00+09:00
ns-16904409679649498,instance-2274-0,Running,2023-12-20 11:15:00+09:00,2023-12-21 11:15:00+09:00
ns-16904409679649498,instance-2274-0,Running,2024-01-22 10:15:00+09:00,2024-01-23 10:15:00+09:00
ns-16904409679649498,instance-2274-0,Running,2024-01-31 10:30:00+09:00,2024-02-01 10:45:00+09:00
ns-16904409679649498,instance-2274-0,Pending,2024-02-01 13:30:00+09:00,2024-02-01 14:15:00+09:00
ns-16904409679649498,instance-2274-0,Running,2024-02-01 14:15:00+09:00,2024-02-02 10:45:00+09:00
ns-16904409679649498,instance-2274-0,Running,2024-02-02 14:15:00+09:00,2024-02-03 14:15:00+09:00
ns-16904409679649498,instance-2274-0,Running,2024-02-05 12:30:00+09:00,2024-02-06 10:00:00+09:00
ns-16904409679649498,instance-2274-0,Running,2024-02-06 10:15:00+09:00,2024-02-07 10:15:00+09:00
ns-16904409679649498,instance-2279-0,Pending,2023-12-21 10:00:00+09:00,2023-12-21 10:15:00+09:00
ns-16904409679649498,instance-2279-0,Running,2023-12-21 10:15:00+09:00,2023-12-21 19:00:00+09:00
ns-16904409679649498,instance-2280-0,Running,2023-12-21 13:00:00+09:00,2023-12-21 19:00:00+09:00
ns-16904409679649498,instance-2285-0,Running,2023-12-21 18:45:00+09:00,2023-12-21 19:00:00+09:00
ns-16904409679649498,instance-2288-0,Running,2023-12-21 19:15:00+09:00,2023-12-22 13:45:00+09:00
ns-16904409679649498,instance-2289-0,Running,2023-12-21 19:15:00+09:00,2023-12-22 13:45:00+09:00
ns-16904409679649498,instance-2291-0,Running,2023-12-22 10:15:00+09:00,2023-12-22 13:45:00+09:00
ns-16904409679649498,instance-2292-0,Running,2023-12-22 10:15:00+09:00,2023-12-23 10:15:00+09:00
ns-16904409679649498,instance-2294-0,Running,2023-12-22 13:45:00+09:00,2023-12-23 13:45:00+09:00
ns-16904409679649498,instance-2295-0,Running,2023-12-23 11:30:00+09:00,2023-12-24 11:30:00+09:00
ns-16904409679649498,instance-2296-0,Running,2023-12-23 14:45:00+09:00,2023-12-23 16:00:00+09:00
ns-16904409679649498,instance-2297-0,Running,2023-12-23 17:00:00+09:00,2023-12-24 17:00:00+09:00
ns-16904409679649498,instance-2297-0,Running,2023-12-24 17:30:00+09:00,2023-12-25 17:30:00+09:00
ns-16904409679649498,instance-2297-0,Running,2023-12-29 15:45:00+09:00,2023-12-31 15:45:00+09:00
ns-16904409679649498,instance-2297-0,Pending,2024-01-04 16:00:00+09:00,2024-01-04 16:15:00+09:00
ns-16904409679649498,instance-2297-0,Running,2024-01-04 16:15:00+09:00,2024-01-04 16:30:00+09:00
ns-16904409679649498,instance-2298-0,Running,2023-12-24 15:30:00+09:00,2023-12-25 15:30:00+09:00
ns-16904409679649498,instance-2299-0,Running,2023-12-24 15:30:00+09:00,2023-12-24 16:30:00+09:00
ns-16904409679649498,instance-2300-0,Running,2023-12-24 16:30:00+09:00,2023-12-25 16:30:00+09:00
ns-16904409679649498,instance-2301-0,Running,2023-12-25 23:30:00+09:00,2023-12-26 23:30:00+09:00
ns-16904409679649498,instance-2302-0,Running,2023-12-26 06:45:00+09:00,2023-12-26 09:45:00+09:00
ns-16904409679649498,instance-2303-0,Running,2023-12-26 09:30:00+09:00,2023-12-26 10:45:00+09:00
ns-16904409679649498,instance-2311-0,Running,2023-12-27 06:00:00+09:00,2023-12-28 06:00:00+09:00
